Species	Status	MinT	MaxT
Euoplocephalus_tutus	extinct	75.79	77.5
Euoplocephalus_tutus	extinct	75.79	77.5
Euoplocephalus_tutus	extinct	72.1	83.6
Euoplocephalus_tutus	extinct	72.1	83.6
Euoplocephalus_tutus	extinct	72.1	83.6
Euoplocephalus_tutus	extinct	75.79	77.5
Euoplocephalus_tutus	extinct	75.79	77.5
Euoplocephalus_tutus	extinct	74.9	83.5
Euoplocephalus_tutus	extinct	74.9	83.5
Euoplocephalus_tutus	extinct	74.9	83.5
Euoplocephalus_tutus	extinct	74.9	83.5
Euoplocephalus_tutus	extinct	74.9	83.5
Gobisaurus_domoculus	extinct	89.8	100.5
Gobisaurus_domoculus	extinct	89.8	93.9
Jinyunpelta_sinensis	extinct	99.7	113
Liaoningosaurus_paradoxus	extinct	122.1	129.4
Liaoningosaurus_paradoxus	extinct	122.1	129.4
Liaoningosaurus_paradoxus	extinct	122.1	129.4
Minmi_paravertebra	extinct	113	129.4
Minmi_paravertebra	extinct	113	129.4
Minmi_paravertebra	extinct	113	129.4
Minmi_paravertebra	extinct	113	129.4
Nodocephalosaurus_kirtlandensis	extinct	72.1	75
Nodocephalosaurus_kirtlandensis	extinct	72.1	75
Nodocephalosaurus_kirtlandensis	extinct	72.1	75
Nodocephalosaurus_kirtlandensis	extinct	72.1	75
Nodocephalosaurus_kirtlandensis	extinct	72.1	75
Oohkotokia_horneri	extinct	75	83.6
Oohkotokia_horneri	extinct	75	83.6
Oohkotokia_horneri	extinct	75	83.6
Oohkotokia_horneri	extinct	75	83.6
Oohkotokia_horneri	extinct	75.8	77.5
Oohkotokia_horneri	extinct	75.8	77.5
Pinacosaurus_grangeri	extinct	71	75
Pinacosaurus_grangeri	extinct	71	75
Pinacosaurus_grangeri	extinct	71	75
Pinacosaurus_grangeri	extinct	71	75
Pinacosaurus_grangeri	extinct	71	75
Pinacosaurus_grangeri	extinct	71	75
Pinacosaurus_grangeri	extinct	71	75
Pinacosaurus_grangeri	extinct	71	75
Pinacosaurus_grangeri	extinct	71	75
Pinacosaurus_grangeri	extinct	71	75
Pinacosaurus_grangeri	extinct	71	75
Pinacosaurus_grangeri	extinct	71	75
Pinacosaurus_grangeri	extinct	71	75
Pinacosaurus_grangeri	extinct	71	75
Pinacosaurus_grangeri	extinct	71	75
Pinacosaurus_grangeri	extinct	71	75
Pinacosaurus_grangeri	extinct	71	75
Pinacosaurus_grangeri	extinct	71	75
Pinacosaurus_grangeri	extinct	71	75
Pinacosaurus_grangeri	extinct	71	75
Pinacosaurus_grangeri	extinct	71	75
Pinacosaurus_grangeri	extinct	71	75
Pinacosaurus_grangeri	extinct	71	75
Pinacosaurus_grangeri	extinct	71	75
Pinacosaurus_grangeri	extinct	71	75
Pinacosaurus_grangeri	extinct	71	75
Pinacosaurus_grangeri	extinct	71	75
Pinacosaurus_grangeri	extinct	71	75
Pinacosaurus_grangeri	extinct	71	75
Pinacosaurus_grangeri	extinct	71	75
Pinacosaurus_grangeri	extinct	71	75
Pinacosaurus_grangeri	extinct	71	75
Pinacosaurus_grangeri	extinct	71	75
Pinacosaurus_grangeri	extinct	71	75
Pinacosaurus_grangeri	extinct	71	75
Pinacosaurus_grangeri	extinct	71	75
Pinacosaurus_grangeri	extinct	71	75
Pinacosaurus_grangeri	extinct	71	75
Pinacosaurus_grangeri	extinct	71	75
Pinacosaurus_grangeri	extinct	71	75
Pinacosaurus_grangeri	extinct	71	75
Pinacosaurus_grangeri	extinct	71	75
Pinacosaurus_grangeri	extinct	71	75
Pinacosaurus_grangeri	extinct	71	75
Pinacosaurus_grangeri	extinct	71	75
Pinacosaurus_grangeri	extinct	71	75
Pinacosaurus_grangeri	extinct	71	75
Pinacosaurus_grangeri	extinct	71	75
Pinacosaurus_grangeri	extinct	71	75
Pinacosaurus_grangeri	extinct	71	75
Pinacosaurus_mephistocephalus	extinct	72.1	83.6
Saichania_chulsanensis	extinct	72.1	83.6
Saichania_chulsanensis	extinct	72.1	83.6
Saichania_chulsanensis	extinct	72.1	83.6
Saichania_chulsanensis	extinct	72.1	83.6
Saichania_chulsanensis	extinct	71	72.1
Saichania_chulsanensis	extinct	71	72.1
Saichania_chulsanensis	extinct	71	72.1
Saichania_chulsanensis	extinct	71	72.1
Scolosaurus_cutleri	extinct	75.8	77.5
Scolosaurus_cutleri	extinct	75.8	77.5
Scolosaurus_cutleri	extinct	75.8	77.5
Scolosaurus_cutleri	extinct	75.8	77.5
Scolosaurus_cutleri	extinct	72.1	83.6
Scolosaurus_thronus	extinct	72.1	83.6
Scolosaurus_thronus	extinct	72.1	83.6
Scolosaurus_thronus	extinct	72.1	83.6
Shamosaurus_scutatus	extinct	100.5	107
Shamosaurus_scutatus	extinct	100.5	107
Shamosaurus_scutatus	extinct	100.5	107
Talarurus_plicatospineus	extinct	83.6	97.8
Talarurus_plicatospineus	extinct	83.6	97.8
Talarurus_plicatospineus	extinct	83.6	97.8
Talarurus_plicatospineus	extinct	83.6	97.8
Talarurus_plicatospineus	extinct	83.6	97.8
Talarurus_plicatospineus	extinct	83.6	97.8
Talarurus_plicatospineus	extinct	83.6	97.8
Talarurus_plicatospineus	extinct	83.6	97.8
Talarurus_plicatospineus	extinct	83.6	97.8
Talarurus_plicatospineus	extinct	83.6	97.8
Talarurus_plicatospineus	extinct	83.6	97.8
Tarchia_kielanae	extinct	72.1	83.6
Tarchia_kielanae	extinct	72.1	83.6
Tarchia_kielanae	extinct	72.1	83.6
Tarchia_kielanae	extinct	72.1	83.6
Tarchia_kielanae	extinct	72.1	83.6
Tarchia_teresae	extinct	66	72.1
Tarchia_teresae	extinct	66	72.1
Tsagantegia_longicranialis	extinct	83.6	97.8
Tsagantegia_longicranialis	extinct	83.6	97.8
Zaraapelta_nomadis	extinct	72.1	83.6
Ziapelta_sanjuanensis	extinct	72.98	77.66
Ziapelta_sanjuanensis	extinct	72.98	77.66
Zuul_crurivastator 	extinct	75.2	76.2
Achelousaurus_horneri	extinct	72.1	83.6
Agujaceratops_mariscalensis	extinct	72.6	80.5
Agujaceratops_mariscalensis	extinct	72.6	80.5
Agujaceratops_mariscalensis	extinct	72.6	80.5
Agujaceratops_mariscalensis	extinct	72.6	80.5
Agujaceratops_mariscalensis	extinct	72.6	80.5
Agujaceratops_mariscalensis	extinct	72.6	80.5
Agujaceratops_mavericus	extinct	72.6	80.5
Agujaceratops_mavericus	extinct	72.6	80.5
Albertaceratops_nesmoi	extinct	72.1	83.6
Anchiceratops_ornatus	extinct	69.5	71.5
Anchiceratops_ornatus	extinct	69.5	71.5
Anchiceratops_ornatus	extinct	69.5	71.5
Anchiceratops_ornatus	extinct	69.5	71.5
Anchiceratops_ornatus	extinct	69.5	71.5
Anchiceratops_ornatus	extinct	69.5	71.5
Anchiceratops_ornatus	extinct	69.5	71.5
Anchiceratops_ornatus	extinct	69.5	71.5
Anchiceratops_ornatus	extinct	69.5	71.5
Arrhinoceratops_brachyops	extinct	70.6	71.5
Arrhinoceratops_brachyops	extinct	70.6	71.5
Arrhinoceratops_brachyops	extinct	70.6	71.5
Arrhinoceratops_brachyops	extinct	70.6	71.5
Arrhinoceratops_brachyops	extinct	70.6	71.5
Avaceratops_lammersi	extinct	74.9	79
Avaceratops_lammersi	extinct	74.9	79
Brachyceratops_montanensis	extinct	74.9	83.6
Brachyceratops_montanensis	extinct	74.9	83.6
Brachyceratops_montanensis	extinct	74.9	83.6
Brachyceratops_montanensis	extinct	74.9	83.6
Bravoceratops_polyphemus	extinct	66.5	70
Centrosaurus_apertus	extinct	75.8	77
Centrosaurus_apertus	extinct	75.8	77
Centrosaurus_apertus	extinct	75.8	77
Centrosaurus_apertus	extinct	75.8	77
Centrosaurus_apertus	extinct	75.8	77
Centrosaurus_apertus	extinct	75.8	77
Centrosaurus_apertus	extinct	75.8	77
Centrosaurus_apertus	extinct	75.8	77
Centrosaurus_apertus	extinct	75.8	77
Centrosaurus_apertus	extinct	75.8	77
Centrosaurus_apertus	extinct	75.8	77
Centrosaurus_apertus	extinct	75.8	77
Centrosaurus_apertus	extinct	75.8	77
Centrosaurus_apertus	extinct	75.8	77
Centrosaurus_apertus	extinct	75.8	77
Centrosaurus_apertus	extinct	75.8	77
Centrosaurus_apertus	extinct	75.8	77
Centrosaurus_apertus	extinct	75.8	77
Centrosaurus_apertus	extinct	75.8	77
Centrosaurus_apertus	extinct	75.8	77
Centrosaurus_apertus	extinct	75.8	77
Centrosaurus_apertus	extinct	75.8	77
Centrosaurus_apertus	extinct	75.8	77
Centrosaurus_apertus	extinct	75.8	77
Centrosaurus_apertus	extinct	75.8	77
Centrosaurus_apertus	extinct	75.8	77
Centrosaurus_apertus	extinct	75.8	77
Centrosaurus_apertus	extinct	75.8	77
Centrosaurus_apertus	extinct	75.8	77
Centrosaurus_apertus	extinct	75.8	77
Centrosaurus_apertus	extinct	75.8	77
Centrosaurus_apertus	extinct	75.8	77
Centrosaurus_apertus	extinct	75.8	77
Centrosaurus_apertus	extinct	75.8	77
Centrosaurus_apertus	extinct	75.8	77
Centrosaurus_apertus	extinct	75.8	77
Centrosaurus_apertus	extinct	75.8	77
Centrosaurus_apertus	extinct	75.8	77
Centrosaurus_apertus	extinct	75.8	77
Centrosaurus_apertus	extinct	75.8	77
Centrosaurus_apertus	extinct	75.8	77
Chasmosaurus_belli	extinct	72.1	83.6
Chasmosaurus_belli	extinct	72.1	83.6
Chasmosaurus_belli	extinct	72.1	83.6
Chasmosaurus_belli	extinct	72.1	83.6
Chasmosaurus_belli	extinct	72.1	83.6
Chasmosaurus_belli	extinct	72.1	83.6
Chasmosaurus_belli	extinct	72.1	83.6
Chasmosaurus_belli	extinct	72.1	83.6
Chasmosaurus_belli	extinct	72.1	83.6
Chasmosaurus_belli	extinct	72.1	83.6
Chasmosaurus_belli	extinct	72.1	83.6
Chasmosaurus_russelli	extinct	72.1	83.6
Chasmosaurus_russelli	extinct	72.1	83.6
Chasmosaurus_russelli	extinct	72.1	83.6
Chasmosaurus_russelli	extinct	72.1	83.6
Chasmosaurus_russelli	extinct	72.1	83.6
Chasmosaurus_russelli	extinct	72.1	83.6
Chasmosaurus_russelli	extinct	72.1	83.6
Coahuilaceratops_magnacuerna	extinct	71.4	72.5
Coahuilaceratops_magnacuerna	extinct	71.4	72.5
Coronosaurus_brinkmani	extinct	76.5	77.5
Coronosaurus_brinkmani	extinct	76.5	77.5
Coronosaurus_brinkmani	extinct	76.5	77.5
Coronosaurus_brinkmani	extinct	76.5	77.5
Crittendenceratops_krzyzanowskii	extinct	72	74
Crittendenceratops_krzyzanowskii	extinct	72	74
Crittendenceratops_krzyzanowskii	extinct	72	74
Crittendenceratops_krzyzanowskii	extinct	72	74
Crittendenceratops_krzyzanowskii	extinct	72	74
Diabloceratops_eatoni	extinct	76	81
Diabloceratops_eatoni	extinct	76	81
Einiosaurus_procurvicornis	extinct	74.9	83.5
Einiosaurus_procurvicornis	extinct	74.9	83.5
Einiosaurus_procurvicornis	extinct	74.9	83.5
Einiosaurus_procurvicornis	extinct	74.9	83.5
Einiosaurus_procurvicornis	extinct	74.9	83.5
Einiosaurus_procurvicornis	extinct	74.9	83.5
Einiosaurus_procurvicornis	extinct	74.9	83.5
Einiosaurus_procurvicornis	extinct	74.9	83.5
Einiosaurus_procurvicornis	extinct	74.9	83.5
Eotriceratops_xerinsularis	extinct	67.6	68
Judiceratops_tigris	extinct	74.9	79
Judiceratops_tigris	extinct	74.9	79
Judiceratops_tigris	extinct	74.9	79
Kosmoceratops_richardsoni	extinct	74.5	76.6
Kosmoceratops_richardsoni	extinct	74.5	76.6
Kosmoceratops_richardsoni	extinct	74.5	76.6
Kosmoceratops_richardsoni	extinct	74.5	76.6
Machairoceratops_cronusi	extinct	77	80.1
Medusaceratops_lokii	extinct	74.9	79
Medusaceratops_lokii	extinct	74.9	79
Mercuriceratops_gemini	extinct	72.1	83.6
Mojoceratops_perifania	extinct	72.1	83.6
Mojoceratops_perifania	extinct	72.1	83.6
Mojoceratops_perifania	extinct	72.1	83.6
Monoclonius_crassus	extinct	72.1	83.6
Monoclonius_crassus	extinct	72.1	83.6
Monoclonius_crassus	extinct	72.1	83.6
Monoclonius_crassus	extinct	72.1	83.6
Monoclonius_crassus	extinct	72.1	83.6
Monoclonius_crassus	extinct	72.1	83.6
Monoclonius_crassus	extinct	72.1	83.6
Monoclonius_crassus	extinct	72.1	83.6
Monoclonius_crassus	extinct	72.1	83.6
Monoclonius_crassus	extinct	72.1	83.6
Nasutoceratops_titusi	extinct	72.1	83.6
Ojoceratops_fowleri	extinct	68	70
Ojoceratops_fowleri	extinct	68	70
Ojoceratops_fowleri	extinct	68	70
Ojoceratops_fowleri	extinct	68	70
Ojoceratops_fowleri	extinct	68	70
Ojoceratops_fowleri	extinct	68	70
Pachyrhinosaurus_canadensis	extinct	71	72
Pachyrhinosaurus_canadensis	extinct	71	72
Pachyrhinosaurus_canadensis	extinct	71	72
Pachyrhinosaurus_canadensis	extinct	71	72
Pachyrhinosaurus_canadensis	extinct	71	72
Pachyrhinosaurus_canadensis	extinct	71	72
Pachyrhinosaurus_canadensis	extinct	71	72
Pachyrhinosaurus_canadensis	extinct	71	72
Pachyrhinosaurus_canadensis	extinct	71	72
Pachyrhinosaurus_canadensis	extinct	71	72
Pachyrhinosaurus_lakustai	extinct	72.5	73.5
Pachyrhinosaurus_lakustai	extinct	72.5	73.5
Pachyrhinosaurus_lakustai	extinct	72.5	73.5
Pachyrhinosaurus_lakustai	extinct	72.5	73.5
Pachyrhinosaurus_lakustai	extinct	72.5	73.5
Pachyrhinosaurus_lakustai	extinct	72.5	73.5
Pachyrhinosaurus_lakustai	extinct	72.5	73.5
Pachyrhinosaurus_lakustai	extinct	72.5	73.5
Pachyrhinosaurus_lakustai	extinct	72.5	73.5
Pachyrhinosaurus_lakustai	extinct	72.5	73.5
Pachyrhinosaurus_perotorum	extinct	68	71
Pachyrhinosaurus_perotorum	extinct	68	71
Pachyrhinosaurus_perotorum	extinct	68	71
Pachyrhinosaurus_perotorum	extinct	68	71
Pachyrhinosaurus_perotorum	extinct	68	71
Pachyrhinosaurus_perotorum	extinct	68	71
Pachyrhinosaurus_perotorum	extinct	68	71
Pachyrhinosaurus_perotorum	extinct	68	71
Pachyrhinosaurus_perotorum	extinct	68	71
Pachyrhinosaurus_perotorum	extinct	68	71
Pachyrhinosaurus_perotorum	extinct	68	71
Pachyrhinosaurus_perotorum	extinct	68	71
Pachyrhinosaurus_perotorum	extinct	68	71
Pachyrhinosaurus_perotorum	extinct	68	71
Pachyrhinosaurus_perotorum	extinct	68	71
Pachyrhinosaurus_perotorum	extinct	68	71
Pachyrhinosaurus_perotorum	extinct	68	71
Pachyrhinosaurus_perotorum	extinct	68	71
Pentaceratops_sternbergii	extinct	72	76
Pentaceratops_sternbergii	extinct	73.04	75.02
Pentaceratops_sternbergii	extinct	73.04	75.02
Pentaceratops_sternbergii	extinct	73.04	75.02
Pentaceratops_sternbergii	extinct	73.04	75.02
Pentaceratops_sternbergii	extinct	73.04	75.02
Pentaceratops_sternbergii	extinct	73.04	75.02
Pentaceratops_sternbergii	extinct	73.04	75.02
Pentaceratops_sternbergii	extinct	73.04	75.02
Pentaceratops_sternbergii	extinct	73.04	75.02
Pentaceratops_sternbergii	extinct	73.04	75.02
Pentaceratops_sternbergii	extinct	73.04	75.02
Pentaceratops_sternbergii	extinct	73.04	75.02
Regaliceratops _peterhewsi	extinct	67.5	68.5
Rubeosaurus_ovatus	extinct	74	76
Rubeosaurus_ovatus	extinct	74	76
Sinoceratops_zhuchengensis	extinct	72.1	73.5
Sinoceratops_zhuchengensis	extinct	72.1	73.5
Sinoceratops_zhuchengensis	extinct	72.1	73.5
Spiclypeus_shipporum	extinct	75.21	79.1
Spinops_sternbergorum	extinct	72.1	83.6
Stellasaurus_ancellae	extinct	74	75.2
Styracosaurus_albertensis	extinct	75.8	76.9
Styracosaurus_albertensis	extinct	75.8	76.9
Styracosaurus_albertensis	extinct	75.8	76.9
Styracosaurus_albertensis	extinct	75.8	76.9
Styracosaurus_albertensis	extinct	75.8	76.9
Styracosaurus_albertensis	extinct	75.8	76.9
Styracosaurus_albertensis	extinct	75.8	76.9
Styracosaurus_albertensis	extinct	75.8	76.9
Styracosaurus_albertensis	extinct	75.8	76.9
Styracosaurus_albertensis	extinct	75.8	76.9
Styracosaurus_albertensis	extinct	75.8	76.9
Styracosaurus_albertensis	extinct	75.8	76.9
Styracosaurus_albertensis	extinct	75.8	76.9
Styracosaurus_albertensis	extinct	75.8	76.9
Styracosaurus_albertensis	extinct	75.8	76.9
Tatankaceratops_sacrisonorum	extinct	66	72.1
Titanoceratops_ouranos	extinct	72.1	83.6
Torosaurus_latus	extinct	66	72.1
Torosaurus_latus	extinct	66	72.1
Torosaurus_latus	extinct	66	72.1
Torosaurus_latus	extinct	66.5	67
Torosaurus_latus	extinct	66.5	67
Torosaurus_latus	extinct	66	72.1
Torosaurus_latus	extinct	66	72.1
Torosaurus_latus	extinct	66	72.1
Torosaurus_latus	extinct	66	72.1
Torosaurus_latus	extinct	66	72.1
Torosaurus_utahensis	extinct	66.5	70
Torosaurus_utahensis	extinct	66.5	70
Torosaurus_utahensis	extinct	66.5	70
Torosaurus_utahensis	extinct	66	71
Torosaurus_utahensis	extinct	66	71
Torosaurus_utahensis	extinct	66	71
Triceratops_horridus	extinct	66	72.1
Triceratops_horridus	extinct	68	69
Triceratops_horridus	extinct	66	72.1
Triceratops_horridus	extinct	66.5	67
Triceratops_horridus	extinct	66.5	67
Triceratops_horridus	extinct	66.5	67
Triceratops_horridus	extinct	66.5	67
Triceratops_horridus	extinct	66.5	67
Triceratops_horridus	extinct	66.5	67
Triceratops_horridus	extinct	66.5	67
Triceratops_horridus	extinct	66.5	67
Triceratops_horridus	extinct	66	72.1
Triceratops_horridus	extinct	66.5	67
Triceratops_horridus	extinct	66.5	67
Triceratops_horridus	extinct	66.5	67
Triceratops_horridus	extinct	66.5	67
Triceratops_horridus	extinct	66.5	67
Triceratops_horridus	extinct	66.5	67
Triceratops_horridus	extinct	66.5	67
Triceratops_horridus	extinct	66.5	67
Triceratops_horridus	extinct	66.5	67
Triceratops_horridus	extinct	66	69
Triceratops_horridus	extinct	66	69
Triceratops_horridus	extinct	66	69
Triceratops_horridus	extinct	66	69
Triceratops_horridus	extinct	66	69
Triceratops_horridus	extinct	66	69
Triceratops_horridus	extinct	66	69
Triceratops_horridus	extinct	66	69
Triceratops_horridus	extinct	66	69
Triceratops_horridus	extinct	68	69
Triceratops_horridus	extinct	66	69
Triceratops_prorsus	extinct	66	66.5
Triceratops_prorsus	extinct	66	66.5
Triceratops_prorsus	extinct	66	66.5
Triceratops_prorsus	extinct	66	66.5
Triceratops_prorsus	extinct	66	66.5
Triceratops_prorsus	extinct	66	66.5
Triceratops_prorsus	extinct	66	66.5
Triceratops_prorsus	extinct	66	66.5
Triceratops_prorsus	extinct	66	66.5
Triceratops_prorsus	extinct	66	66.5
Triceratops_prorsus	extinct	66	66.5
Triceratops_prorsus	extinct	66	66.5
Triceratops_prorsus	extinct	66	66.5
Triceratops_prorsus	extinct	66	66.5
Triceratops_prorsus	extinct	66	66.5
Triceratops_prorsus	extinct	66	66.5
Triceratops_prorsus	extinct	66	66.5
Triceratops_prorsus	extinct	66	66.5
Triceratops_prorsus	extinct	66	66.5
Triceratops_prorsus	extinct	66	66.5
Triceratops_prorsus	extinct	66	66.5
Triceratops_prorsus	extinct	66	66.5
Triceratops_prorsus	extinct	66	66.5
Triceratops_prorsus	extinct	66	66.5
Triceratops_prorsus	extinct	66	66.5
Triceratops_prorsus	extinct	66	66.5
Triceratops_prorsus	extinct	66	66.5
Triceratops_prorsus	extinct	66	66.5
Triceratops_prorsus	extinct	66	66.5
Triceratops_prorsus	extinct	66	66.5
Triceratops_prorsus	extinct	66	72.1
Triceratops_prorsus	extinct	66	72.1
Triceratops_prorsus	extinct	66	72.1
Triceratops_prorsus	extinct	66	72.1
Triceratops_prorsus	extinct	66	72.1
Utahceratops_gettyi	extinct	74.5	76.6
Utahceratops_gettyi	extinct	74.5	76.6
Utahceratops_gettyi	extinct	74.5	76.6
Utahceratops_gettyi	extinct	74.5	76.6
Utahceratops_gettyi	extinct	74.5	76.6
Utahceratops_gettyi	extinct	74.5	76.6
Utahceratops_gettyi	extinct	74.5	76.6
Utahceratops_gettyi	extinct	74.5	76.6
Vagaceratops_irvinensis	extinct	75.8	76.9
Vagaceratops_irvinensis	extinct	75.8	76.9
Vagaceratops_irvinensis	extinct	75.8	76.9
Vagaceratops_irvinensis	extinct	75.8	76.9
Wendiceratops_pinhornensis	extinct	78.5	79
Wendiceratops_pinhornensis	extinct	78.5	79
Wendiceratops_pinhornensis	extinct	78.5	79
Wendiceratops_pinhornensis	extinct	78.5	79
Wendiceratops_pinhornensis	extinct	78.5	79
Wendiceratops_pinhornensis	extinct	78.5	79
Wendiceratops_pinhornensis	extinct	78.5	79
Xenoceratops_foremostensis	extinct	77.5	78.5
Xenoceratops_foremostensis	extinct	77.5	78.5
Xenoceratops_foremostensis	extinct	77.5	78.5
Xenoceratops_foremostensis	extinct	77.5	78.5
Xenoceratops_foremostensis	extinct	77.5	78.5
Yehuecauhceratops_mudei	extinct	72.6	80.5
Acristavus_gagslarsoni	extinct	78	79.5
Acristavus_gagslarsoni	extinct	78	79.5
Adelolophus_hutchisoni	extinct	72.1	83.6
Adynomosaurus_arcanus	extinct	70	72.1
Amurosaurus_riabinini	extinct	66	72.1
Amurosaurus_riabinini	extinct	66	72.1
Amurosaurus_riabinini	extinct	66	72.1
Amurosaurus_riabinini	extinct	66	72.1
Amurosaurus_riabinini	extinct	66	72.1
Amurosaurus_riabinini	extinct	66	72.1
Anasazisaurus_horneri	extinct	73	75
Angulomastacator_daviesi	extinct	72.1	80.5
Aralosaurus_tuberiferus	extinct	72.1	86.3
Arenysaurus_ardevoli	extinct	66	67.5
Arenysaurus_ardevoli	extinct	66	67.5
Arenysaurus_ardevoli	extinct	66	67.5
Arenysaurus_ardevoli	extinct	66	67.5
Arenysaurus_ardevoli	extinct	66	67.5
Arenysaurus_ardevoli	extinct	66	67.5
Arenysaurus_ardevoli	extinct	66	67.5
Arenysaurus_ardevoli	extinct	66	67.5
Arenysaurus_ardevoli	extinct	66	67.5
Augustynolophus_morrisi	extinct	66	72.1
Augustynolophus_morrisi	extinct	66	72.1
Barsboldia_sicinskii	extinct	66	83.6
Blasisaurus_canudoi	extinct	66	72.1
Blasisaurus_canudoi	extinct	66	72.1
Blasisaurus_canudoi	extinct	66	72.1
Blasisaurus_canudoi	extinct	66	72.1
Blasisaurus_canudoi	extinct	66	72.1
Bonapartesaurus_rionegrensis	extinct	69	79
Bonapartesaurus_rionegrensis	extinct	69	79
Brachylophosaurus_canadensis	extinct	72.1	83.6
Brachylophosaurus_canadensis	extinct	72.1	83.6
Brachylophosaurus_canadensis	extinct	72.1	83.6
Brachylophosaurus_canadensis	extinct	72.1	83.6
Brachylophosaurus_canadensis	extinct	72.1	83.6
Brachylophosaurus_canadensis	extinct	72.1	83.6
Brachylophosaurus_canadensis	extinct	72.1	83.6
Brachylophosaurus_canadensis	extinct	72.1	83.6
Canardia_garonnensis	extinct	66	67.5
Canardia_garonnensis	extinct	66	67.5
Canardia_garonnensis	extinct	66	67.5
Canardia_garonnensis	extinct	66	67.5
Canardia_garonnensis	extinct	66	67.5
Canardia_garonnensis	extinct	66	67.5
Canardia_garonnensis	extinct	66	67.5
Charonosaurus_jiayinensis	extinct	66	72.1
Charonosaurus_jiayinensis	extinct	66	72.1
Charonosaurus_jiayinensis	extinct	66	72.1
Charonosaurus_jiayinensis	extinct	66	72.1
Charonosaurus_jiayinensis	extinct	66	72.1
Charonosaurus_jiayinensis	extinct	66	72.1
Charonosaurus_jiayinensis	extinct	66	72.1
Charonosaurus_jiayinensis	extinct	66	72.1
Charonosaurus_jiayinensis	extinct	66	72.1
Corythosaurus_casuarius	extinct	75.9	76.6
Corythosaurus_casuarius	extinct	75.9	76.6
Corythosaurus_casuarius	extinct	75.9	76.6
Corythosaurus_casuarius	extinct	75.9	76.6
Corythosaurus_casuarius	extinct	75.9	76.6
Corythosaurus_casuarius	extinct	75.9	76.6
Corythosaurus_casuarius	extinct	75.9	76.6
Corythosaurus_casuarius	extinct	75.9	76.6
Corythosaurus_casuarius	extinct	75.9	76.6
Corythosaurus_casuarius	extinct	75.9	76.6
Corythosaurus_casuarius	extinct	75.9	76.6
Corythosaurus_casuarius	extinct	75.9	76.6
Corythosaurus_casuarius	extinct	75.9	76.6
Corythosaurus_casuarius	extinct	75.9	76.6
Corythosaurus_casuarius	extinct	75.9	76.6
Corythosaurus_casuarius	extinct	75.9	76.6
Corythosaurus_casuarius	extinct	75.9	76.6
Corythosaurus_casuarius	extinct	75.9	76.6
